ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount,create_time
930999.CSI,20250819,1579.2929,1583.4989,1589.1032,1572.5063,1579.4807,-0.1878,-0.0119,53032766.0,144139455.6,2025-08-19 16:23:45
931000.CSI,20250819,1595.5272,1599.9287,1606.3971,1586.6915,1599.6689,-4.1417,-0.2589,67829504.0,164597908.3,2025-08-19 15:11:41
931008.CSI,20250819,12090.402,12129.3918,12151.3859,12017.9466,12125.9944,-35.5924,-0.2935,22009911.0,53714525.7,2025-08-19 15:11:41
931009.CSI,20250819,6260.083,6265.9246,6298.1245,6232.3147,6279.9117,-19.8287,-0.3157,11827194.0,12657505.8,2025-08-19 15:11:41
931021.CSI,20250819,17239.1516,17172.2101,17338.4015,16956.127,17108.2474,130.9042,0.7652,16850547.0,37065779.5,2025-08-19 15:11:41
931023.CSI,20250819,1641.5653,1646.2699,1655.9398,1635.4028,1647.1994,-5.6341,-0.342,32838897.0,43054188.2,2025-08-19 15:11:41
931024.CSI,20250819,4399.5401,4480.0241,4518.9072,4388.6548,4471.0182,-71.4781,-1.5987,16772966.0,19363762.4,2025-08-19 16:23:45
931027.CSI,20250819,3365.8051,3378.3782,3381.5892,3338.682,3372.5768,-6.7717,-0.2008,17720230.0,49166686.3,2025-08-19 16:23:45
931028.CSI,20250819,5124.7439,5212.7696,5264.7591,5114.0078,5192.1082,-67.3643,-1.2974,16772966.0,17827054.2,2025-08-19 16:23:45
931033.CSI,20250819,1399.1844,1399.9127,1410.2822,1391.1626,1399.4505,-0.2661,-0.019,29471809.0,93074163.2,2025-08-19 15:11:41
931039.CSI,20250819,13336.2278,13350.2166,13389.9482,13297.66,13327.6326,8.5952,0.0645,22111709.0,18711586.9,2025-08-19 16:23:45
931052.CSI,20250819,3164.2434,3165.0272,3172.7779,3154.2383,3166.1866,-1.9432,-0.0614,28424711.0,66310141.1,2025-08-19 15:11:41
931053.CSI,20250819,7023.2446,7077.4095,7098.0758,7010.305,7081.108,-57.8634,-0.8172,34874931.0,51492213.7,2025-08-19 15:11:41
931066.CSI,20250819,3156.2128,3190.0867,3190.0867,3146.6762,3195.4621,-39.2493,-1.2283,10309218.0,26961247.1,2025-08-19 15:11:41
931067.CSI,20250819,6550.2309,6551.5095,6616.7924,6528.1882,6551.5279,-1.297,-0.0198,22774442.0,119147604.3,2025-08-19 15:11:41
931068.CSI,20250819,12760.9701,12739.5776,12808.8547,12691.8814,12717.0726,43.8975,0.3452,12410369.0,50610365.1,2025-08-19 15:11:41
931069.CSI,20250819,4714.0901,4732.1705,4753.0357,4702.1361,4726.9618,-12.8717,-0.2723,131596869.0,207253858.2,2025-08-19 15:11:41
931071.CSI,20250819,1762.7614,1741.1559,1786.7046,1739.2374,1741.5949,21.1665,1.2154,23699690.0,111157048.0,2025-08-19 15:11:41
931072.CSI,20250819,1924.3645,1931.0563,1938.7075,1918.3833,1931.0094,-6.6449,-0.3441,18036795.0,81203194.4,2025-08-19 16:23:45
931073.CSI,20250819,2230.0478,2237.9034,2242.9106,2222.9804,2232.7614,-2.7136,-0.1215,18771620.0,68298653.4,2025-08-19 16:23:45
931074.CSI,20250819,2182.171,2190.5578,2195.9035,2174.6257,2185.0787,-2.9077,-0.1331,18771620.0,68298653.4,2025-08-19 16:23:45
931075.CSI,20250819,2109.5989,2118.3834,2123.9827,2101.6958,2112.654,-3.0551,-0.1446,18771620.0,68298653.4,2025-08-19 16:23:45
931076.CSI,20250819,2014.832,2023.8682,2029.628,2006.7023,2017.983,-3.151,-0.1561,18771620.0,68298653.4,2025-08-19 16:23:45
931077.CSI,20250819,1901.0606,1910.1967,1916.0201,1892.8411,1904.2538,-3.1932,-0.1677,18771620.0,68298653.4,2025-08-19 16:23:45
931079.CSI,20250819,1355.3556,1326.5426,1365.57,1325.2305,1328.3758,26.9798,2.031,35967879.0,136311030.4,2025-08-19 15:11:41
931087.CSI,20250819,4271.6446,4306.249,4383.8018,4257.6916,4310.1333,-38.4887,-0.893,29216328.0,157264509.7,2025-08-19 15:11:41
931088.CSI,20250819,1289.8611,1299.216,1306.0963,1288.3507,1297.5212,-7.6601,-0.5904,119956655.0,231217915.9,2025-08-19 15:11:41
931132.CSI,20250819,1588.7799,1595.4384,1597.227,1584.0536,1591.0991,-2.3192,-0.1458,36187626.0,42716560.1,2025-08-19 15:11:41
931133.CSI,20250819,8572.1443,8587.1519,8619.114,8554.2912,8579.6118,-7.4675,-0.087,263888584.0,509028844.3,2025-08-19 15:11:41
931134.CSI,20250819,6824.2973,6835.3039,6863.6202,6813.4752,6822.5926,1.7047,0.025,293866550.0,577592601.5,2025-08-19 16:23:45
931136.CSI,20250819,9174.2114,9209.5047,9257.9748,9092.578,9228.0108,-53.7994,-0.583,16145117.0,58868670.4,2025-08-19 15:11:41
931139.CSI,20250819,16157.199,16142.6798,16216.8238,16097.3335,16072.4722,84.7268,0.5272,13037225.0,47336724.0,2025-08-19 15:11:41
931140.CSI,20250819,11259.5618,11408.6314,11615.3459,11257.1758,11389.6046,-130.0428,-1.1418,11330548.0,48830153.8,2025-08-19 15:11:41
931141.CSI,20250819,2015.188,2032.0728,2047.0814,2012.161,2032.0805,-16.8925,-0.8313,100028530.0,238201870.0,2025-08-19 15:11:41
931142.CSI,20250819,1626.8833,1626.2759,1643.9263,1619.7499,1627.5891,-0.7058,-0.0434,66439177.0,216656729.2,2025-08-19 15:11:41
931144.CSI,20250819,1593.9899,1564.6269,1617.2868,1562.7382,1566.428,27.5619,1.7595,19629176.0,108329052.8,2025-08-19 15:11:41
931151.CSI,20250819,2321.8471,2331.9109,2355.9313,2312.0509,2332.4579,-10.6108,-0.4549,22643119.0,42561314.9,2025-08-19 15:11:41
931152.CSI,20250819,2105.7807,2136.8481,2183.343,2104.8774,2134.929,-29.1483,-1.3653,14086478.0,54923162.8,2025-08-19 15:11:41
931157.CSI,20250819,7406.3686,7436.329,7442.6487,7391.4002,7424.8937,-18.5251,-0.2495,47542345.0,52462216.3,2025-08-19 16:23:45
931159.CSI,20250819,2895.3471,2909.9511,2941.4437,2889.8584,2913.8642,-18.5171,-0.6355,34840678.0,176900353.2,2025-08-19 15:11:41
931160.CSI,20250819,10548.0966,10136.3037,10565.0003,10129.401,10152.101,395.9956,3.9006,23240547.0,102172040.8,2025-08-19 15:11:41
931163.CSI,20250819,1999.3767,1999.2166,2015.1441,1987.6433,2002.5989,-3.2222,-0.1609,46256844.0,102637603.4,2025-08-19 15:11:41
931165.CSI,20250819,7529.5639,7537.8242,7651.7087,7489.1197,7546.4725,-16.9086,-0.2241,23516284.0,141616933.8,2025-08-19 15:11:41
931166.CSI,20250819,4379.7482,4418.7268,4500.694,4375.7442,4414.1514,-34.4032,-0.7794,22057792.0,68782779.0,2025-08-19 15:11:41
931167.CSI,20250819,6576.9285,6604.2258,6637.1345,6552.1334,6588.0764,-11.1479,-0.1692,25675631.0,74027165.7,2025-08-19 15:11:41
931186.CSI,20250819,5955.8054,5980.3311,6015.2259,5934.2934,5977.9674,-22.162,-0.3707,37512570.0,130524941.7,2025-08-19 15:11:41
931187.CSI,20250819,3744.4223,3741.1681,3790.449,3728.0159,3742.2803,2.142,0.0572,52017555.0,148319329.3,2025-08-19 15:11:41
931228.CSI,20250819,4530.4498,4526.0574,4570.8718,4525.471,4534.816,-4.3662,-0.0963,29216328.0,157264509.7,2025-08-19 15:11:41
931230.CSI,20250819,1080.1468,1066.7169,1092.9378,1051.0982,1066.3247,13.8221,1.2962,41790987.0,95546149.0,2025-08-19 15:11:41
931231.CSI,20250819,1678.8654,1686.3819,1688.8028,1676.293,1684.9879,-6.1225,-0.3634,32981008.0,39037183.6,2025-08-19 15:11:41
931232.CSI,20250819,5030.445,5045.8683,5070.5274,5003.1249,5038.0848,-7.6398,-0.1516,34264551.0,103879235.8,2025-08-19 15:11:41
931233.CSI,20250819,1176.4268,1183.8035,1187.5225,1173.3344,1180.744,-4.3172,-0.3656,20589146.0,16763722.3,2025-08-19 16:23:45
931234.CSI,20250819,1710.9755,1704.4767,1727.0414,1686.5448,1700.1538,10.8217,0.6365,12937465.0,26787819.8,2025-08-19 15:11:41
931235.CSI,20250819,2217.4196,2203.683,2242.528,2203.148,2204.8343,12.5853,0.5708,28074159.0,100389782.1,2025-08-19 15:11:41
931238.CSI,20250819,2405.367,2434.0843,2440.895,2399.0412,2435.9563,-30.5893,-1.2557,15378594.0,21078141.6,2025-08-19 16:23:45
931239.CSI,20250819,2364.9131,2358.619,2379.4186,2327.5914,2355.1663,9.7468,0.4138,10076822.0,18678834.5,2025-08-19 16:23:45
931243.CSI,20250819,1565.9708,1572.145,1576.2435,1563.0289,1572.5843,-6.6135,-0.4205,34709003.0,38278835.1,2025-08-19 15:11:41
931247.CSI,20250819,1487.7125,1490.0843,1507.8807,1482.2536,1494.4592,-6.7467,-0.4514,18016723.0,52579004.1,2025-08-19 15:11:41
931248.CSI,20250819,785.54,788.7667,789.8246,784.1472,788.4091,-2.8691,-0.3639,14536267.0,10857536.6,2025-08-19 15:11:41
931250.CSI,20250819,1237.4215,1265.3892,1274.3089,1221.2419,1261.0907,-23.6692,-1.8769,14652066.0,27064092.5,2025-08-19 16:23:45
931258.CSI,20250819,5200.2259,5197.3264,5264.3068,5172.9309,5197.9469,2.279,0.0438,68220690.0,136136550.7,2025-08-19 15:11:41
931268.CSI,20250819,2058.5439,2069.2143,2079.1972,2054.93,2067.2906,-8.7467,-0.4231,60027409.0,206164482.8,2025-08-19 15:11:41
931271.CSI,20250819,2406.1708,2342.9897,2429.0581,2340.464,2344.0848,62.086,2.6486,18492057.0,88516522.8,2025-08-19 15:11:41
931357.CSI,20250819,3398.5147,3396.3545,3410.9536,3370.0232,3384.3206,14.1941,0.4194,15718175.0,84543201.5,2025-08-19 16:23:45
931372.CSI,20250819,2497.9735,2505.3433,2510.0805,2487.8189,2499.2304,-1.2569,-0.0503,17578504.0,19470357.1,2025-08-19 15:11:41
931375.CSI,20250819,14978.4386,15153.4622,15230.7341,14955.4806,15118.4203,-139.9817,-0.9259,27536810.0,102912891.3,2025-08-19 15:11:41
931380.CSI,20250819,2578.6388,2592.1615,2631.581,2572.576,2595.3174,-16.6786,-0.6426,23622310.0,123566091.5,2025-08-19 15:11:41
931381.CSI,20250819,1950.3728,1959.5581,1967.7194,1947.6976,1959.3326,-8.9598,-0.4573,52070081.0,115057685.6,2025-08-19 15:11:41
931382.CSI,20250819,1418.6314,1429.2175,1436.2125,1415.4498,1428.2663,-9.6349,-0.6746,83243228.0,239402736.0,2025-08-19 15:11:41
931393.CSI,20250819,2626.0932,2623.7398,2642.1407,2611.2152,2624.0155,2.0777,0.0792,40893838.0,57851058.2,2025-08-19 15:11:41
931395.CSI,20250819,1615.8898,1622.5008,1628.6394,1612.8643,1619.9877,-4.0979,-0.253,235277953.0,542495602.3,2025-08-19 16:23:45
931402.CSI,20250819,2208.3606,2232.8206,2250.077,2205.9993,2243.6207,-35.2601,-1.5716,64881301.0,87183410.6,2025-08-19 15:11:41
931403.CSI,20250819,1790.9404,1804.8787,1819.0713,1787.674,1804.5956,-13.6552,-0.7567,43269127.0,185854991.9,2025-08-19 15:11:41
931404.CSI,20250819,2928.266,2917.0606,2933.7344,2899.4195,2902.1481,26.1179,0.9,8887594.0,61728687.8,2025-08-19 16:23:45
931406.CSI,20250819,1609.1763,1583.5868,1623.6961,1582.7421,1585.8496,23.3267,1.4709,39061434.0,140536941.2,2025-08-19 15:11:41
931409.CSI,20250819,2403.6485,2458.4545,2496.5532,2394.3861,2453.0865,-49.438,-2.0153,19878818.0,62943768.4,2025-08-19 16:23:45
931412.CSI,20250819,1716.4264,1739.1951,1752.6821,1714.7335,1747.2852,-30.8588,-1.7661,37803428.0,64565638.6,2025-08-19 15:11:41
931440.CSI,20250819,3010.93,3077.6443,3149.0163,3010.503,3070.6229,-59.6929,-1.944,7894286.0,39777331.0,2025-08-19 15:11:41
931442.CSI,20250819,11466.1616,11533.365,11562.1522,11432.6941,11509.0652,-42.9036,-0.3728,52484208.0,121090982.1,2025-08-19 16:23:45
931446.CSI,20250819,3523.4551,3530.2159,3535.9849,3514.8307,3525.5397,-2.0846,-0.0591,61405360.0,67333560.1,2025-08-19 15:11:41
931447.CSI,20250819,2667.098,2705.4285,2732.9654,2663.8075,2709.3333,-42.2353,-1.5589,45721394.0,164400426.0,2025-08-19 15:11:41
931454.CSI,20250819,1612.4024,1614.1226,1619.663,1597.6425,1610.1201,2.2823,0.1417,10813898.0,55088632.4,2025-08-19 16:23:45
931455.CSI,20250819,1878.1848,1878.1258,1888.3533,1860.7393,1869.8017,8.3831,0.4483,10813898.0,50716798.5,2025-08-19 16:23:45
931456.CSI,20250819,1252.0568,1253.0619,1262.4966,1245.005,1253.167,-1.1102,-0.0886,13551100.0,20766221.8,2025-08-19 16:23:45
931461.CSI,20250819,4732.4137,4754.7583,4805.1054,4712.1417,4764.0215,-31.6078,-0.6635,34366362.0,140049310.3,2025-08-19 15:11:41
931463.CSI,20250819,1147.7581,1153.5404,1158.6467,1145.7822,1152.278,-4.5199,-0.3923,203337688.0,428638538.0,2025-08-19 15:11:41
931465.CSI,20250819,1070.6341,1073.8107,1077.9789,1068.4946,1073.143,-2.5089,-0.2338,67493322.0,167017741.6,2025-08-19 15:11:41
931468.CSI,20250819,32772.7518,33144.7664,33314.4577,32703.6154,33177.7254,-404.9736,-1.2206,10230169.0,76961432.4,2025-08-19 15:11:41
931469.CSI,20250819,2897.0716,2851.9428,2929.9937,2849.0938,2851.7929,45.2787,1.5877,32402283.0,111157065.3,2025-08-19 15:11:41
931470.CSI,20250819,3062.4764,3025.7519,3085.7104,3024.3696,3022.9386,39.5378,1.3079,34865963.0,126204968.5,2025-08-19 16:23:45
931476.CSI,20250819,1223.2341,1230.7921,1237.811,1220.9573,1229.2104,-5.9763,-0.4862,103607050.0,233385988.4,2025-08-19 15:11:41
931477.CSI,20250819,1273.218,1281.3777,1287.6022,1270.9858,1279.4362,-6.2182,-0.486,96179384.0,221014525.3,2025-08-19 15:11:41
931478.CSI,20250819,808.2,815.4267,820.2343,803.3579,816.2049,-8.0049,-0.9807,13021908.0,26740120.7,2025-08-19 15:11:41
931479.CSI,20250819,1067.2131,1084.4069,1093.0274,1066.4277,1087.1616,-19.9485,-1.8349,34628438.0,66998976.0,2025-08-19 15:11:41
931480.CSI,20250819,828.9477,830.032,836.8688,824.1371,830.259,-1.3113,-0.1579,42132568.0,53421199.9,2025-08-19 15:11:41
931481.CSI,20250819,1137.4196,1141.3338,1154.7846,1135.7908,1139.4742,-2.0546,-0.1803,39525266.0,79199337.0,2025-08-19 16:23:45
931484.CSI,20250819,1582.1643,1601.2541,1631.0222,1581.7148,1597.5952,-15.4309,-0.9659,7790629.0,40279996.2,2025-08-19 15:11:41
931487.CSI,20250819,1881.6855,1874.946,1899.5479,1873.1661,1875.4213,6.2642,0.334,17230978.0,105566877.0,2025-08-19 16:23:45
931494.CSI,20250819,4079.9284,4070.1425,4118.4862,4057.0213,4074.8299,5.0985,0.1251,34384388.0,121513864.4,2025-08-19 15:11:41
931495.CSI,20250819,2864.756,2853.9394,2886.0482,2842.0322,2853.4904,11.2656,0.3948,34422959.0,120686423.8,2025-08-19 15:11:41
931521.CSI,20250819,2869.1368,2906.6776,2906.6776,2860.2801,2914.1607,-45.0239,-1.545,17096746.0,43266094.1,2025-08-19 15:11:41
931522.CSI,20250819,1737.4554,1744.9604,1746.4393,1728.9636,1744.0779,-6.6225,-0.3797,17873330.0,32395461.8,2025-08-19 15:11:41
931523.CSI,20250819,1109.5008,1115.5188,1122.9262,1106.0205,1114.878,-5.3772,-0.4823,13641794.0,28505841.1,2025-08-19 16:23:45
931524.CSI,20250819,2517.0018,2536.6363,2547.2032,2511.5373,2535.0858,-18.084,-0.7133,42202210.0,153431989.3,2025-08-19 16:23:45
931526.CSI,20250819,1201.7213,1211.4661,1227.5084,1200.3112,1214.5317,-12.8104,-1.0548,25024058.0,100016995.4,2025-08-19 15:11:41
931529.CSI,20250819,1860.7008,1872.041,1883.3443,1858.2757,1875.0782,-14.3774,-0.7668,34104696.0,96418435.4,2025-08-19 15:11:41
931554.CSI,20250819,1729.5462,1736.8198,1747.3219,1725.0642,1735.0527,-5.5065,-0.3174,53625496.0,152085851.4,2025-08-19 16:23:45
931559.CSI,20250819,2135.9163,2145.6199,2166.8524,2131.1981,2147.8311,-11.9148,-0.5547,18042035.0,81666529.6,2025-08-19 15:11:41
931573.CSI,20250819,3485.9722,3529.1749,3529.8394,3476.4733,3522.576,-36.6038,-1.0391,32805249.0,85006869.4,2025-08-19 16:23:45
931574.CSI,20250819,1818.7676,1838.3838,1838.8258,1813.3891,1834.239,-15.4714,-0.8435,32465949.0,86576077.7,2025-08-19 16:23:45
931575.CSI,20250819,4721.9952,4727.0957,4760.7779,4704.5444,4717.7572,4.238,0.0898,30312485.0,120022435.6,2025-08-19 16:23:45
931579.CSI,20250819,7221.1723,7195.0078,7273.0681,7124.4453,7205.5349,15.6374,0.217,37993378.0,112763529.2,2025-08-19 15:11:41
931580.CSI,20250819,803.1888,801.7199,809.8199,797.7407,799.6731,3.5157,0.4396,49825276.0,52883227.2,2025-08-19 16:23:45
931581.CSI,20250819,1689.6829,1699.8247,1706.0976,1687.3078,1698.8085,-9.1256,-0.5372,17817676.0,20539239.7,2025-08-19 15:11:41
931582.CSI,20250819,1305.6006,1319.06,1330.1501,1304.2331,1324.3766,-18.776,-1.4177,29151782.0,156628678.7,2025-08-19 15:11:41
931583.CSI,20250819,1780.9991,1793.3913,1801.5139,1778.8487,1794.4746,-13.4755,-0.7509,39542236.0,166232745.2,2025-08-19 16:23:45
931585.CSI,20250819,812.3881,807.7853,818.2993,803.5419,808.0767,4.3114,0.5335,15414671.0,46416066.6,2025-08-19 15:11:41
931586.CSI,20250819,7297.7475,7335.0846,7369.2054,7282.7932,7330.591,-32.8435,-0.448,72796267.0,159236054.0,2025-08-19 15:11:41
931587.CSI,20250819,20658.2978,20747.3382,20795.6966,20606.5464,20719.0219,-60.7241,-0.2931,31230075.0,37181797.5,2025-08-19 15:11:41
931588.CSI,20250819,35168.2845,35107.7417,35300.8571,35026.8704,35043.4587,124.8258,0.3562,41906503.0,46318474.5,2025-08-19 15:11:41
931589.CSI,20250819,8117.1522,8211.0854,8244.5436,8110.2128,8203.253,-86.1008,-1.0496,64763415.0,214445858.9,2025-08-19 15:11:41
931590.CSI,20250819,25110.5032,25224.4339,25385.8008,25038.1241,25240.47,-129.9668,-0.5149,32439399.0,92137589.3,2025-08-19 15:11:41
931591.CSI,20250819,30705.4767,30729.4752,30920.2675,30518.9647,30795.6978,-90.2211,-0.293,31899383.0,80750461.0,2025-08-19 15:11:41
931593.CSI,20250819,3014.5046,3005.2945,3075.7742,2997.986,3009.2726,5.232,0.1739,24855008.0,150443320.8,2025-08-19 15:11:41
931594.CSI,20250819,780.4483,778.9505,784.6119,774.2821,779.2318,1.2165,0.1561,14706953.0,44605129.0,2025-08-19 15:11:41
931596.CSI,20250819,1625.2082,1641.7185,1654.4644,1624.5286,1641.7904,-16.5822,-1.01,22096734.0,73964132.0,2025-08-19 16:23:45
931598.CSI,20250819,1398.4375,1404.8666,1411.1654,1396.0406,1404.0651,-5.6276,-0.4008,250818770.0,553536203.2,2025-08-19 15:11:41
931599.CSI,20250819,1673.297,1679.7214,1688.4676,1664.9102,1679.6971,-6.4001,-0.381,13159861.0,21618312.4,2025-08-19 15:11:41
931637.CSI,20250819,1125.1429,1135.9409,1142.1429,1123.2728,1132.2561,-7.1132,-0.6282,22535076.0,52513954.2,2025-08-19 16:23:45
931643.CSI,20250819,1481.1264,1477.309,1503.876,1473.3504,1479.6298,1.4966,0.1011,12888380.0,109123400.9,2025-08-19 15:11:41
931646.CSI,20250819,2023.5036,2036.1721,2044.6403,2020.2297,2030.4598,-6.9562,-0.3426,28950972.0,81541398.6,2025-08-19 16:23:45
931647.CSI,20250819,6051.3954,6059.3014,6108.2005,6033.9429,6056.9467,-5.5513,-0.0917,173685893.0,464269811.0,2025-08-19 15:11:41
931648.CSI,20250819,1203.5652,1205.2613,1212.3767,1198.9877,1205.7034,-2.1382,-0.1773,181223390.0,329035535.6,2025-08-19 15:11:41
931652.CSI,20250819,2143.0846,2144.5813,2160.9252,2127.2814,2140.8683,2.2163,0.1035,7335586.0,17766705.2,2025-08-19 15:11:41
931663.CSI,20250819,2159.937,2158.6594,2167.6459,2145.0353,2147.9565,11.9805,0.5578,14290834.0,64072744.8,2025-08-19 16:23:45
931672.CSI,20250819,1598.8612,1605.6789,1607.3945,1590.4711,1611.1296,-12.2684,-0.7615,15264779.0,20586427.7,2025-08-19 15:11:41
931687.CSI,20250819,1644.3056,1648.0814,1656.6644,1641.3787,1645.9929,-1.6873,-0.1025,50629376.0,151531273.5,2025-08-19 15:11:41
931695.CSI,20250819,2214.0203,2188.1482,2223.7755,2187.0193,2189.3819,24.6384,1.1254,36838109.0,85102856.4,2025-08-19 15:11:41
931696.CSI,20250819,17155.3948,17267.8695,17544.3171,17079.3456,17314.3056,-158.9108,-0.9178,28348786.0,180300628.5,2025-08-19 15:11:41
931697.CSI,20250819,8637.2736,8614.976,8688.6793,8563.0525,8592.9297,44.3439,0.5161,21643105.0,78286346.1,2025-08-19 15:11:41
931698.CSI,20250819,8353.3185,8431.7822,8605.0519,8343.2235,8422.4702,-69.1517,-0.821,14533873.0,50506827.8,2025-08-19 15:11:41
931718.CSI,20250819,2260.8382,2275.4517,2302.4168,2253.7373,2275.8135,-14.9753,-0.658,35471625.0,175220026.8,2025-08-19 15:11:41
931719.CSI,20250819,2897.3032,2877.3213,2931.0599,2856.7507,2874.7292,22.574,0.7853,18143557.0,59368744.1,2025-08-19 15:11:41
931722.CSI,20250819,1316.225,1321.376,1324.4149,1311.9474,1318.9935,-2.7685,-0.2099,11914239.0,11791272.2,2025-08-19 16:23:45
931725.CSI,20250819,7859.3976,7866.9732,7929.9656,7836.9326,7866.9858,-7.5882,-0.0965,157885929.0,461800565.0,2025-08-19 15:11:41
931733.CSI,20250819,4119.1817,4135.2499,4150.1036,4104.5261,4138.0856,-18.9039,-0.4568,19412559.0,62537253.3,2025-08-19 15:11:41
931743.CSI,20250819,3786.4386,3844.7091,3844.7091,3782.8735,3851.701,-65.2624,-1.6944,5832830.0,24902386.3,2025-08-19 15:11:41
931746.CSI,20250819,3031.7648,3049.9569,3064.7865,3019.3874,3049.3023,-17.5375,-0.5751,19654887.0,53189169.3,2025-08-19 15:11:41
931752.CSI,20250819,2270.9183,2280.3425,2289.7923,2261.0106,2282.7497,-11.8314,-0.5183,23913727.0,38450898.6,2025-08-19 15:11:41
931755.CSI,20250819,1661.657,1671.3249,1677.4523,1657.4604,1671.114,-9.457,-0.5659,50435447.0,105093562.6,2025-08-19 15:11:41
931772.CSI,20250819,1577.8713,1582.6143,1590.8542,1573.2086,1580.5149,-2.6436,-0.1673,44574842.0,95842358.8,2025-08-19 15:11:41
931775.CSI,20250819,3000.3602,2974.6672,3021.4435,2974.6672,2976.3168,24.0434,0.8078,52328126.0,32263506.5,2025-08-19 15:11:41
931778.CSI,20250819,1402.6591,1400.8515,1409.6041,1399.9784,1402.7657,-0.1066,-0.0076,12207893.0,14208981.0,2025-08-19 15:11:41
931787.CSI,20250819,1548.8518,1583.96,1595.0874,1528.5989,1578.5994,-29.7476,-1.8844,14530620.0,27029857.8,2025-08-19 16:23:45
931788.CSI,20250819,1751.7228,1759.0311,1768.811,1748.9683,1766.1239,-14.4011,-0.8154,0.0,0.0,2025-08-19 16:23:45
931789.CSI,20250819,3462.8862,3452.5053,3474.5866,3436.2372,3465.7243,-2.8381,-0.0819,0.0,0.0,2025-08-19 16:23:45
931790.CSI,20250819,3937.2549,3982.6197,4006.7868,3934.0162,3998.4546,-61.1997,-1.5306,0.0,0.0,2025-08-19 16:23:45
931791.CSI,20250819,1645.2634,1659.9857,1667.3187,1643.2757,1655.6997,-10.4363,-0.6303,35290533.0,77598373.5,2025-08-19 15:11:41
931792.CSI,20250819,4218.4238,4236.5283,4257.8169,4168.3094,4238.1,-19.6762,-0.4643,9564360.0,37939593.9,2025-08-19 15:11:41
931793.CSI,20250819,3693.9012,3756.3027,3791.8203,3692.9109,3763.4645,-69.5633,-1.8484,4322908.0,48863088.5,2025-08-19 15:11:41
931798.CSI,20250819,1561.0901,1567.1657,1588.1436,1552.6373,1567.2308,-6.1407,-0.3918,10758636.0,28829967.5,2025-08-19 15:11:41
931799.CSI,20250819,1201.554,1207.1134,1213.0667,1199.2565,1206.768,-5.214,-0.4321,71459514.0,205599688.0,2025-08-19 15:11:41
931802.CSI,20250819,1627.748,1640.2303,1650.0354,1624.8991,1637.9911,-10.2431,-0.6253,35288897.0,170836756.6,2025-08-19 15:11:41
931823.CSI,20250819,1190.2164,1199.9348,1200.484,1189.3744,1197.075,-6.8586,-0.5729,47168878.0,66222528.8,2025-08-19 15:11:41
931834.CSI,20250819,1675.1037,1688.3256,1694.1818,1671.1644,1685.532,-10.4283,-0.6187,27368201.0,63383999.1,2025-08-19 15:11:41
931837.CSI,20250819,1258.6102,1270.3681,1273.2784,1257.063,1265.6305,-7.0203,-0.5547,30535922.0,68689334.5,2025-08-19 15:11:41
931840.CSI,20250819,1420.1731,1432.9481,1438.3686,1418.2893,1429.2483,-9.0752,-0.635,35290533.0,10804875.1,2025-08-19 15:11:41
931841.CSI,20250819,3641.2966,3657.0949,3675.2738,3595.0279,3658.4517,-17.1551,-0.4689,9564360.0,5282747.0,2025-08-19 15:11:41
931842.CSI,20250819,3188.5344,3242.5501,3270.7066,3187.5423,3248.7324,-60.198,-1.853,4322908.0,6803745.3,2025-08-19 15:11:41
931848.CSI,20250819,3207.0035,3217.3595,3222.0838,3201.1195,3213.6066,-6.6031,-0.2055,66098998.0,84158415.8,2025-08-19 15:11:41
931852.CSI,20250819,1124.9611,1125.3961,1131.0738,1122.043,1125.5577,-0.5966,-0.053,88018393.0,164944801.9,2025-08-19 16:23:45
931865.CSI,20250819,3453.8359,3513.2597,3526.6439,3452.7316,3522.2312,-68.3953,-1.9418,6640500.0,45383882.7,2025-08-19 15:11:41
931866.CSI,20250819,1509.3249,1490.1527,1522.1158,1478.3231,1490.3485,18.9764,1.2733,18733272.0,41374339.9,2025-08-19 15:11:41
931892.CSI,20250819,2675.2984,2684.5013,2719.0253,2668.3617,2683.4464,-8.148,-0.3036,36922198.0,74125216.4,2025-08-19 15:11:41
931897.CSI,20250819,1084.8834,1084.1578,1088.7311,1082.6702,1081.6411,3.2423,0.2998,28795703.0,21507102.1,2025-08-19 15:11:41
931992.CSI,20250819,1397.1992,1395.1783,1421.3451,1391.1499,1397.0983,0.1009,0.0072,9465983.0,23173319.6,2025-08-19 15:11:41
931994.CSI,20250819,2037.7411,2039.4015,2053.2196,2030.673,2036.5546,1.1865,0.0583,23572287.0,34047513.3,2025-08-19 15:11:41
932000.CSI,20250819,3114.6111,3094.949,3129.4723,3081.3885,3093.1144,21.4967,0.695,485292736.0,701305251.9,2025-08-19 15:11:41
932004.CSI,20250819,1751.3789,1759.4973,1760.3314,1748.1199,1756.1765,-4.7976,-0.2732,183778743.0,244571252.7,2025-08-19 15:11:41
932021.CSI,20250819,5311.7512,5324.05,5334.6852,5302.845,5313.8623,-2.1111,-0.0397,53244899.0,9451631.6,2025-08-19 15:11:41
932022.CSI,20250819,5541.4554,5554.286,5565.3811,5532.1641,5543.6578,-2.2024,-0.0397,53244899.0,9451631.6,2025-08-19 15:11:41
932023.CSI,20250819,5517.9406,5530.7168,5541.7649,5508.6887,5520.1337,-2.1931,-0.0397,53244899.0,9451631.6,2025-08-19 15:11:41
