ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount
931573.CSI,20250818,3522.576,3506.1986,3569.0117,3496.5212,3495.3288,27.2472,0.7795,45785896.28,92594681.333
931574.CSI,20250818,1834.239,1825.3492,1861.0983,1825.3492,1817.6633,16.5757,0.9119,45703428.04,96652383.278
931575.CSI,20250818,4717.7572,4624.1474,4767.7049,4619.9518,4606.9416,110.8156,2.4054,41262808.82,143990506.165
931579.CSI,20250818,7205.5349,7152.6484,7239.4254,7106.8842,7120.6299,84.905,1.1924,43457092.03,119837291.429
931580.CSI,20250818,799.6731,791.1671,806.8833,791.0005,787.3025,12.3706,1.5713,59207678.12,63662175.708
931581.CSI,20250818,1698.8085,1722.2997,1723.3422,1698.3542,1715.4103,-16.6018,-0.9678,23519031.25,27093126.303
931582.CSI,20250818,1324.3766,1301.7795,1345.3503,1288.0565,1289.8025,34.5741,2.6806,43006642.29,207711418.037
931583.CSI,20250818,1794.4746,1774.8339,1821.1275,1764.4935,1766.9149,27.5597,1.5598,66200328.63,226092819.449
931585.CSI,20250818,808.0767,792.9205,808.561,790.3671,788.1463,19.9304,2.5288,18109593.39,47913418.9
931586.CSI,20250818,7330.591,7318.1299,7379.5794,7301.7465,7301.5739,29.0171,0.3974,93760642.8,193748053.331
931587.CSI,20250818,20719.0219,20694.1254,20812.6119,20636.7656,20615.2125,103.8094,0.5036,39310689.7,45580082.381
931588.CSI,20250818,35043.4587,35001.2372,35203.1998,34926.4218,34844.2077,199.251,0.5718,46537947.06,49008619.311
931589.CSI,20250818,8203.253,8171.5716,8276.7418,8140.2957,8141.3487,61.9043,0.7604,85612188.92,262296338.576
931590.CSI,20250818,25240.47,25020.8076,25426.6433,24892.1805,24880.0991,360.3709,1.4484,39064224.37,108082189.692
931591.CSI,20250818,30795.6978,30563.5511,30913.9772,30339.3464,30374.2467,421.4511,1.3875,34622364.26,87104668.989
931593.CSI,20250818,3009.2726,2938.2248,3039.5803,2914.9832,2925.1993,84.0733,2.8741,28612128.53,173831615.321
931594.CSI,20250818,779.2318,770.7693,781.1367,767.4712,765.6449,13.5869,1.7746,16869792.92,47002568.126
931596.CSI,20250818,1641.7904,1626.615,1656.304,1616.8231,1615.6248,26.1656,1.6195,34171070.22,73890860.406
931598.CSI,20250818,1404.0651,1397.3824,1414.0761,1393.5777,1393.0043,11.0608,0.794,301479102.01,635365867.134
931599.CSI,20250818,1679.6971,1659.5044,1687.824,1659.5044,1648.6772,31.0199,1.8815,15425684.36,25877073.746
931637.CSI,20250818,1132.2561,1123.0306,1144.9954,1118.2663,1118.1887,14.0674,1.2581,36460332.94,54441396.907
931643.CSI,20250818,1479.6298,1457.6665,1496.5558,1444.6036,1445.2496,34.3802,2.3788,16240486.6,123412632.892
931646.CSI,20250818,2030.4598,2009.4053,2051.9886,2009.4053,2002.4737,27.9861,1.3976,35673793.32,92214894.524
931647.CSI,20250818,6056.9467,6016.7433,6105.069,5993.8281,5996.7663,60.1804,1.0035,193673087.37,504826414.787
931648.CSI,20250818,1205.7034,1195.6002,1213.0412,1191.1632,1187.9071,17.7963,1.4981,215309235.54,361797573.098
931652.CSI,20250818,2140.8683,2120.8884,2146.9298,2110.5798,2114.7504,26.1179,1.235,8148019.93,20379734.234
931663.CSI,20250818,2147.9565,2141.526,2167.0076,2141.526,2141.144,6.8125,0.3182,11517717.27,58529722.363
931672.CSI,20250818,1611.1296,1611.6651,1620.5274,1603.8868,1600.8166,10.313,0.6442,20153284.07,26434082.348
931687.CSI,20250818,1645.9929,1644.8135,1657.408,1640.8663,1640.6307,5.3622,0.3268,59706058.29,168308347.097
931695.CSI,20250818,2189.3819,2167.5095,2204.3292,2154.0099,2158.8445,30.5374,1.4145,40937503.82,86399375.192
931696.CSI,20250818,17314.3056,16962.2983,17496.924,16824.5247,16883.5262,430.7794,2.5515,36242373.97,212974613.516
931697.CSI,20250818,8592.9297,8548.569,8637.6564,8541.4605,8519.3385,73.5912,0.8638,19966096.69,72901601.954
931698.CSI,20250818,8422.4702,8385.48,8441.9286,8355.1779,8366.5478,55.9224,0.6684,13117088.46,41140656.769
931718.CSI,20250818,2275.8135,2245.36,2299.4409,2233.9327,2235.3201,40.4934,1.8115,39695067.48,190802112.209
931719.CSI,20250818,2874.7292,2857.1908,2899.9041,2841.1629,2829.5442,45.185,1.5969,19485899.2,61253037.01
931722.CSI,20250818,1318.9935,1331.9332,1333.7565,1318.9935,1330.0668,-11.0733,-0.8325,14712485.48,14650741.286
931725.CSI,20250818,7866.9858,7817.98,7937.9332,7773.6329,7780.4021,86.5837,1.1128,187524357.35,532538525.313
931733.CSI,20250818,4138.0856,4115.8576,4173.4155,4102.2627,4089.6635,48.4221,1.184,24366177.2,74570564.612
931743.CSI,20250818,3851.701,3786.5027,3888.277,3753.5175,3759.1689,92.5321,2.4615,8695531.48,36643995.32
931746.CSI,20250818,3049.3023,3024.138,3074.3445,3012.6547,3008.9954,40.3069,1.3395,24217321.04,60939090.525
931752.CSI,20250818,2282.7497,2286.1459,2294.4669,2268.9966,2280.3275,2.4222,0.1062,26139302.09,40229047.146
931755.CSI,20250818,1671.114,1673.7472,1686.1699,1666.9348,1665.747,5.367,0.3222,60225055.39,120032585.866
931772.CSI,20250818,1580.5149,1571.6689,1591.4608,1565.7978,1563.8475,16.6674,1.0658,42119336.57,90170887.501
931775.CSI,20250818,2976.3168,3008.2092,3011.9863,2966.7476,2989.5304,-13.2136,-0.442,51281452.09,31757576.793
931778.CSI,20250818,1402.7657,1404.7246,1406.8704,1397.2612,1400.5879,2.1778,0.1555,14452703.84,16463298.7
931787.CSI,20250818,1578.5994,1567.1327,1592.9453,1561.7924,1557.2255,21.3739,1.3726,12472666.8,22087287.66
931791.CSI,20250818,1655.6997,1653.1464,1666.7915,1649.2454,1650.3645,5.3352,0.3233,43137088.57,91281697.229
931792.CSI,20250818,4238.1,4209.1481,4276.5652,4190.8409,4188.5645,49.5355,1.1826,9798525.7,40783995.752
931793.CSI,20250818,3763.4645,3751.857,3818.4499,3698.6886,3710.3354,53.1291,1.4319,5292508.5,57187066.285
931798.CSI,20250818,1567.2308,1562.5016,1578.1982,1549.8686,1549.1445,18.0863,1.1675,13286191.45,32373583.118
931799.CSI,20250818,1206.768,1198.7104,1215.0634,1195.8107,1195.0582,11.7098,0.9799,88668599.09,232425898.696
931802.CSI,20250818,1637.9911,1630.834,1650.9534,1626.7888,1626.0559,11.9352,0.734,44270064.76,192896398.754
931823.CSI,20250818,1197.075,1199.0796,1205.3421,1195.4806,1192.025,5.05,0.4236,54595368.14,70549780.774
931834.CSI,20250818,1685.532,1674.2565,1696.3126,1671.0834,1669.8789,15.6531,0.9374,32121469.19,71985283.208
931837.CSI,20250818,1265.6305,1255.5924,1273.548,1253.6148,1251.2585,14.372,1.1486,36032536.34,69629177.794
931840.CSI,20250818,1429.2483,1426.5113,1439.1537,1423.323,1424.1107,5.1376,0.3608,43137088.0,12710748.1
931841.CSI,20250818,3658.4517,3632.1026,3692.5043,3617.2535,3614.3409,44.1108,1.2204,9798525.0,5679069.4
931842.CSI,20250818,3248.7324,3237.503,3296.8484,3192.3917,3201.6737,47.0587,1.4698,5292508.0,7963156.0
931848.CSI,20250818,3213.6066,3216.309,3229.0657,3207.1168,3207.942,5.6646,0.1766,81192999.45,99368180.718
931865.CSI,20250818,3522.2312,3494.2377,3570.3519,3450.4016,3459.9668,62.2644,1.7996,9555851.56,59614447.936
931866.CSI,20250818,1490.3485,1480.1343,1502.6149,1468.6687,1471.3967,18.9518,1.288,16622453.58,35937898.425
931892.CSI,20250818,2683.4464,2692.2729,2708.8298,2650.113,2672.7795,10.6669,0.3991,40238137.48,69761501.802
931897.CSI,20250818,1081.6411,1076.8631,1085.0563,1076.4231,1075.1818,6.4593,0.6008,25325138.16,18691622.49
931992.CSI,20250818,1397.0983,1384.3879,1399.171,1381.8417,1376.9322,20.1661,1.4646,9020308.84,21594789.817
931994.CSI,20250818,2036.5546,2041.0322,2048.0705,2023.0519,2026.9555,9.5991,0.4736,23870736.77,36304776.624
932000.CSI,20250818,3093.1144,3045.9644,3097.3109,3045.9644,3028.2287,64.8857,2.1427,474453067.67,688807517.798
932004.CSI,20250818,1756.1765,1748.6115,1763.4808,1746.2901,1740.5957,15.5808,0.8951,194732858.86,249510097.496
932021.CSI,20250818,5313.8623,5341.5552,5341.5552,5303.3649,5327.0629,-13.2006,-0.2478,64659159.0,11423089.1
932022.CSI,20250818,5543.6578,5572.5482,5572.5482,5532.7064,5557.4292,-13.7714,-0.2478,64659159.0,11423089.1
932023.CSI,20250818,5520.1337,5548.9015,5548.9015,5509.2288,5533.8467,-13.713,-0.2478,64659159.0,11423089.1
932037.CSI,20250818,1321.0759,1323.237,1328.5747,1318.6716,1316.7232,4.3527,0.3306,40655558.54,42863835.782
932038.CSI,20250818,1401.7171,1382.5931,1407.779,1379.1791,1376.6123,25.1048,1.8237,19719854.73,67462120.174
932039.CSI,20250818,1553.3704,1560.6277,1560.9415,1551.626,1547.0836,6.2868,0.4064,43652915.81,46473471.571
932042.CSI,20250818,1842.9009,1823.1861,1848.6243,1823.1861,1818.0989,24.802,1.3642,12807918.28,42072420.541
932046.CSI,20250818,1656.4295,1644.3268,1676.121,1626.614,1633.8275,22.602,1.3834,33549799.03,108272080.243
932049.CSI,20250818,1178.7141,1188.9351,1190.7238,1178.7141,1187.7021,-8.988,-0.7568,23477758.32,17878693.98
932052.CSI,20250818,1505.8331,1495.0193,1513.4788,1493.6408,1488.4607,17.3724,1.1671,39774849.42,64246414.73
932056.CSI,20250818,3563.7166,3538.4765,3572.0182,3538.4765,3521.6271,42.0895,1.1952,89173236.87,98209151.915
932066.CSI,20250818,3255.7085,3224.8426,3291.344,3185.0977,3193.936,61.7725,1.9341,12864522.7,98362871.839
932068.CSI,20250818,2733.5493,2706.7417,2758.1059,2701.2765,2703.2708,30.2785,1.1201,34350344.79,132552726.565
932069.CSI,20250818,1165.9045,1150.2818,1172.4283,1144.431,1143.0969,22.8076,1.9952,16952354.55,24297161.633
932075.CSI,20250818,9605.3086,9571.7348,9681.699,9514.7161,9560.7406,44.568,0.4662,85825069.3,137530246.923
932076.CSI,20250818,2948.8106,2988.5799,2992.3369,2941.3572,2968.7569,-19.9463,-0.6719,37608106.87,24848314.289
932077.CSI,20250818,2227.3545,2262.3231,2263.5038,2224.7979,2233.9179,-6.5634,-0.2938,22215179.36,20781827.63
932078.CSI,20250818,3895.4822,3896.3539,3920.4063,3867.1411,3870.1529,25.3293,0.6545,232018761.4,289272669.318
932079.CSI,20250818,3906.8516,3879.4567,3925.3649,3870.484,3860.9765,45.8751,1.1882,376489034.6,596092684.256
932080.CSI,20250818,5551.9932,5511.886,5585.3697,5509.0594,5480.3757,71.6175,1.3068,132562550.9,215540672.636
932081.CSI,20250818,13762.0339,13700.3519,13816.7107,13694.131,13676.8512,85.1827,0.6228,36369091.38,61177513.906
932082.CSI,20250818,10529.8683,10446.6638,10548.6346,10446.6638,10425.8419,104.0264,0.9978,78428079.49,163036307.93
932083.CSI,20250818,9390.1264,9362.1491,9470.0932,9298.1499,9340.3036,49.8228,0.5334,161140407.7,198938539.355
932084.CSI,20250818,7210.6455,7072.5045,7268.6061,7012.888,7019.0829,191.5626,2.7292,236493566.32,640538730.443
932085.CSI,20250818,8427.2947,8158.4651,8495.8595,8158.4651,8118.0682,309.2265,3.8091,147521259.65,247669245.146
932086.CSI,20250818,2557.3968,2550.8856,2566.3026,2548.3568,2543.7996,13.5972,0.5345,47604941.7,34238302.047
932087.CSI,20250818,932.5132,923.0123,941.7557,911.4583,912.8779,19.6353,2.1509,19398291.97,115022475.2
932094.CSI,20250818,994.0143,961.6675,1003.3685,959.5151,956.7057,37.3086,3.8997,54234467.91,145522054.283
932152.CSI,20250818,1389.9562,1387.3275,1404.5947,1386.0757,1385.1102,4.846,0.3499,102819981.77,160514458.139
932153.CSI,20250818,1001.8306,1007.2554,1010.8089,1001.8304,1006.3571,-4.5265,-0.4498,158847844.91,143185516.719
932216.CSI,20250818,4142.5877,4155.8405,4190.5202,4142.5877,4148.1435,-5.5558,-0.1339,61782337.71,121691715.595
932217.CSI,20250818,2364.9939,2355.423,2373.5429,2349.6829,2351.8968,13.0971,0.5569,11292819.02,37214248.355
932222.CSI,20250818,3332.5117,3281.7125,3337.0331,3281.7125,3262.5642,69.9475,2.1439,474453067.0,688807517.8
932257.CSI,20250818,1230.9853,1209.9343,1231.3911,1208.7298,1207.497,23.4883,1.9452,65198240.69,95219657.413
932258.CSI,20250818,3932.9887,3901.3414,3960.8757,3887.3816,3887.2004,45.7883,1.1779,37643932.0,26169650.9
932263.CSI,20250818,2791.5726,2738.9394,2816.3268,2734.7335,2717.6471,73.9255,2.7202,11654303.91,35966387.001
932266.CSI,20250818,1764.7738,1726.7639,1773.9743,1713.4916,1708.9528,55.821,3.2664,31959042.07,62529365.111
932305.CSI,20250818,10812.9067,10890.7114,10895.1046,10789.1096,10832.224,-19.3173,-0.1783,16631591.8,21230004.028
932306.CSI,20250818,2030.1597,2010.5152,2048.4538,2002.23,2001.1772,28.9825,1.4483,79420512.47,237238929.889
932308.CSI,20250818,2313.973,2323.1209,2325.2714,2309.8504,2315.4452,-1.4722,-0.0636,98693326.99,113543128.857
932315.CSI,20250818,4110.7187,4118.6953,4135.213,4098.9812,4109.7072,1.0115,0.0246,11550535.68,40515016.382
932335.CSI,20250818,9730.4482,9824.0739,9835.9372,9730.4482,9813.1461,-82.6979,-0.8427,25225126.28,20006380.656
932357.CSI,20250818,1535.4405,1519.0211,1547.4327,1506.3774,1509.5239,25.9166,1.7169,15282169.92,88428302.453
932359.CSI,20250818,2766.9848,2728.2089,2783.1709,2721.1258,2716.627,50.3578,1.8537,26257535.14,81305971.236
932365.CSI,20250818,4723.5718,4751.4184,4756.6807,4714.8786,4739.0923,-15.5205,-0.3275,41007531.74,69991421.718
932366.CSI,20250818,3047.5764,3068.9464,3069.3551,3045.99,3053.8562,-6.2798,-0.2056,40050586.06,88672478.381
932367.CSI,20250818,3107.6202,3108.5251,3132.218,3091.5549,3095.46,12.1602,0.3928,25689081.2,41356432.258
932368.CSI,20250818,4586.6864,4615.9293,4621.3847,4577.8393,4604.0712,-17.3848,-0.3776,30584845.89,62719813.001
932419.CSI,20250818,2649.616,2619.9734,2657.3634,2619.9734,2608.8645,40.7515,1.562,11505328.43,30782377.592
932420.CSI,20250818,1511.7115,1494.2573,1513.2632,1494.1809,1483.3012,28.4103,1.9153,21357393.2,20732714.098
932536.CSI,20250818,2227.3229,2205.9164,2231.4556,2205.8935,2199.8892,27.4337,1.247,27536809.58,24585808.81
933000.CSI,20250818,6960.4684,6933.991,7023.4903,6910.22,6897.4039,63.0645,0.9143,301479102.0,691468673.2
950049.CSI,20250818,1118.1803,1117.7664,1130.0148,1107.1645,1110.7897,7.3906,0.6653,15657932.75,44229494.154
950081.CSI,20250818,1663.9099,1662.5802,1677.0488,1655.8328,1657.2585,6.6514,0.4013,187379603.29,332167440.001
950082.CSI,20250818,2629.0159,2634.1716,2647.4781,2624.1431,2623.3441,5.6718,0.2162,35721778.44,45345429.398
950090.CSI,20250818,5879.1042,5890.7392,5932.6985,5869.1944,5879.5067,-0.4025,-0.0068,49616955.13,118229779.14
950092.CSI,20250818,5913.7958,5915.7228,5968.9106,5894.0763,5897.193,16.6028,0.2815,145344942.59,262726252.614
950092.SH,20250818,5913.7958,5915.7228,5968.9106,5894.0763,5897.193,16.6028,0.2815,145344942.59,262726252.614
950096.CSI,20250818,1466.4537,1467.32,1478.273,1464.1123,1461.4529,5.0008,0.3422,30919648.13,45373471.38
950105.CSI,20250818,1482.7761,1483.8976,1507.6063,1461.1398,1471.6941,11.082,0.753,68580738.31,76396517.833
950106.CSI,20250818,2236.0506,2202.7158,2242.2018,2202.7158,2188.2263,47.8243,2.1855,29041053.64,54773458.519
950107.CSI,20250818,3209.2222,3171.2851,3226.7089,3165.488,3152.5276,56.6946,1.7984,21553561.83,51106166.501
950125.CSI,20250818,1604.0439,1572.9178,1621.7783,1561.5637,1566.0249,38.019,2.4277,4173442.84,24525617.594
950125.SH,20250818,1604.0439,1572.9178,1621.7783,1561.5637,1566.0249,38.019,2.4277,4173442.84,24525617.594
950161.SH,20250818,1457.7761,1434.9966,1459.7049,1429.5606,1433.0912,24.6849,1.7225,2991202.1,15434035.997
950162.CSI,20250818,1544.578,1523.076,1560.5604,1502.5258,1505.4215,39.1565,2.601,6385752.5,54917237.869
950180.CSI,20250818,1980.5221,1943.8144,2010.8235,1931.484,1910.3896,70.1325,3.6711,4375996.21,38747078.074
950222.CSI,20250818,1439.2997,1423.3585,1448.2951,1411.0657,1407.9303,31.3694,2.2281,14829161.95,69762892.435
950228.SH,20250818,1552.1124,1542.9357,1566.8062,1535.4022,1532.792,19.3204,1.2605,7624716.03,60837407.247
950253.CSI,20250818,1144.7776,1131.5659,1150.5499,1126.8511,1126.0281,18.7495,1.6651,13265655.85,44124285.085
950333.CSI,20250818,2052.632,2010.0007,2058.3742,2009.5764,1997.0988,55.5332,2.7807,15103939.33,30748313.801
950333.SH,20250818,2052.632,2010.0007,2058.3742,2009.5764,1997.0988,55.5332,2.7807,15103939.33,30748313.801
950357.CSI,20250818,1554.6936,1535.1578,1567.6126,1522.9862,1519.5046,35.189,2.3158,5502256.26,38506764.729
950580.CSI,20250818,1837.0761,1811.3758,1841.8109,1811.3758,1800.0696,37.0065,2.0558,179657023.15,252185175.249
970006.CNI,20250818,2487.1621,2436.2296,2516.3117,2417.0706,2417.8002,69.3619,2.8688,64024724.0,281032119.4
970007.CNI,20250818,2477.1817,2422.2918,2503.9935,2403.2792,2407.0319,70.1498,2.9144,64024724.0,35948250.8
970026.CNI,20250818,12565.4288,12416.4762,12656.1472,12362.3748,12360.3999,205.0289,1.6588,262694672.0,589353471.9
970027.CNI,20250818,5073.0265,5009.2274,5115.5861,4992.4964,4991.7487,81.2778,1.6282,80948729.0,230854509.6
970028.CNI,20250818,2745.8486,2690.1636,2775.9219,2670.2091,2673.1591,72.6895,2.7192,55980795.0,204015255.3
970029.CNI,20250818,12369.2479,12218.1719,12463.9611,12167.8602,12168.3777,200.8702,1.6508,145392910.0,342150202.6
970030.CNI,20250818,5511.6544,5432.919,5551.0915,5427.2763,5414.9029,96.7515,1.7868,48364088.0,142400396.5
970031.CNI,20250818,2854.11,2800.7632,2885.0685,2778.0187,2781.82,72.29,2.5987,38404598.0,142595571.9
970032.CNI,20250818,1337.6492,1320.1081,1347.8789,1314.3207,1315.7774,21.8718,1.6623,138108416.0,378331509.9
970033.CNI,20250818,1278.1688,1260.9968,1287.7258,1255.7015,1257.6334,20.5354,1.6329,38273350.0,150761189.1
970034.CNI,20250818,2284.9331,2238.4617,2312.5226,2214.0894,2225.154,59.7791,2.6865,30095833.0,147711021.6
970035.CNI,20250818,2799.4071,2774.1146,2818.7985,2761.4932,2752.7616,46.6455,1.6945,17373869.0,36986769.6
970036.CNI,20250818,7859.2039,7800.6217,7923.1182,7751.9656,7738.5231,120.6808,1.5595,26256897.0,81994574.2
970037.CNI,20250818,2617.8412,2584.7099,2626.1506,2565.4156,2569.6112,48.23,1.8769,24843456.0,62047013.0
970038.CNI,20250818,2316.7086,2298.4237,2319.292,2295.4828,2290.7565,25.9521,1.1329,14658102.0,32382590.9
970039.CNI,20250818,4600.0749,4522.0956,4624.6283,4493.6063,4477.4244,122.6505,2.7393,22307705.0,59712268.0
970040.CNI,20250818,3749.3286,3694.4969,3761.5067,3684.2749,3672.1008,77.2278,2.1031,21115758.0,44645444.6
970041.CNI,20250818,2605.5849,2548.0354,2617.5302,2548.0354,2531.7287,73.8562,2.9172,39745877.0,48484334.9
970042.CNI,20250818,3083.8691,3047.0977,3105.5554,3032.0988,3006.5566,77.3125,2.5715,27890810.0,72150089.9
970043.CNI,20250818,4467.1169,4451.6303,4503.3681,4421.455,4418.9896,48.1273,1.0891,24134657.0,69671392.4
970046.CNI,20250818,1984.1172,1932.3425,1996.8148,1929.7132,1922.6088,61.5084,3.1992,58588591.0,95487551.0
970047.CNI,20250818,1108.0279,1076.2128,1114.0401,1076.2128,1066.9228,41.1051,3.8527,45261082.0,59974458.5
970048.CNI,20250818,1715.1904,1689.8401,1729.2609,1663.5555,1684.247,30.9434,1.8372,37921435.0,67619663.3
970049.CNI,20250818,4305.5821,4235.7744,4313.8826,4232.8447,4212.9993,92.5828,2.1976,14044312.0,29622083.1
970050.CNI,20250818,3346.2783,3297.022,3353.8835,3291.0376,3274.5602,71.7181,2.1902,21884067.0,35250210.6
970051.CNI,20250818,10050.1079,9675.1492,10126.7506,9664.1275,9618.48,431.6279,4.4875,40229312.0,153907399.9
970052.CNI,20250818,3808.4646,3721.2869,3826.9038,3702.5135,3705.4957,102.9689,2.7788,40190554.0,80350165.5
970053.CNI,20250818,4104.1189,3973.5476,4141.826,3969.9673,3943.3589,160.76,4.0767,35340004.0,111191809.6
970054.CNI,20250818,3238.7975,3196.7962,3263.4466,3182.0557,3160.5102,78.2873,2.477,17026438.0,39786098.9
970055.CNI,20250818,1340.1673,1332.7692,1349.3413,1332.3853,1327.6527,12.5146,0.9426,33530906.0,50740431.8
970056.CNI,20250818,1670.3995,1644.9034,1678.7684,1639.9593,1637.8673,32.5322,1.9863,29575415.0,99324831.5
970057.CNI,20250818,2774.3755,2719.6342,2801.04,2703.7433,2710.7297,63.6458,2.3479,51882662.0,200549916.8
970058.CNI,20250818,1655.3937,1620.2629,1675.3272,1606.7602,1612.848,42.5457,2.6379,44480251.0,156477149.6
970059.CNI,20250818,4658.5738,4535.4419,4705.8147,4523.4886,4507.951,150.6228,3.3413,40924329.0,153147547.8
970060.CNI,20250818,1648.0235,1620.6767,1667.5065,1602.969,1613.1178,34.9057,2.1639,19477682.0,96790542.4
970061.CNI,20250818,1587.8896,1585.8017,1596.0384,1578.8868,1581.3562,6.5334,0.4132,22173987.0,38429016.9
970062.CNI,20250818,5383.3093,5365.5211,5408.7453,5359.8478,5333.2823,50.027,0.938,116781622.0,271997411.3
970063.CNI,20250818,2649.0197,2641.8781,2659.4464,2635.606,2634.1692,14.8505,0.5638,11974421.0,25554055.8
970064.CNI,20250818,1571.2973,1576.0962,1583.1044,1567.6847,1573.8774,-2.5801,-0.1639,38590101.0,40525357.8
970065.CNI,20250818,2689.0847,2656.0961,2710.7196,2644.8556,2644.2889,44.7958,1.6941,225987591.0,538826302.6
970066.CNI,20250818,2321.9106,2312.2722,2331.7768,2296.1976,2281.2353,40.6753,1.783,18730114.7,38649445.024
970067.CNI,20250818,4445.4445,4375.4804,4480.7355,4375.4804,4364.6446,80.7999,1.8512,46767178.0,112929916.4
970068.CNI,20250818,5539.695,5467.5087,5580.7195,5440.1686,5434.7386,104.9564,1.9312,24428270.0,69290668.3
970069.CNI,20250818,1598.2943,1581.5919,1611.94,1578.1243,1573.2462,25.0481,1.5921,36393044.0,108314121.6
970070.CNI,20250818,4268.081,4077.0745,4318.1949,4065.4062,4047.565,220.516,5.4481,37326586.0,132341621.5
970071.CNI,20250818,2778.7968,2728.1751,2809.8552,2710.9243,2712.357,66.4398,2.4495,15765645.0,97569524.2
970072.CNI,20250818,3237.1093,3202.4424,3253.202,3199.0118,3189.0302,48.0791,1.5076,38556433.0,64455434.6
970073.CNI,20250818,1248.9653,1246.1714,1250.5305,1242.738,1243.9166,5.0487,0.4059,16184346.33,17836263.095
970074.CNI,20250818,2640.2004,2577.6799,2656.2176,2569.1899,2554.974,85.2264,3.3357,46169980.0,88458680.3
970075.CNI,20250818,2480.6054,2412.7634,2509.0821,2412.7634,2391.3469,89.2585,3.7326,46075368.0,126898938.5
970076.CNI,20250818,1441.4758,1446.7655,1449.9058,1432.6008,1428.2963,13.1795,0.9227,20060562.0,42976618.3
970077.CNI,20250818,1348.5765,1351.7807,1356.6298,1341.5922,1332.8727,15.7038,1.1782,8839570.0,10630770.6
970080.CNI,20250818,2762.1629,2730.9484,2781.656,2729.0652,2721.8782,40.2847,1.48,51229738.0,132678995.5
970081.CNI,20250818,2561.8987,2536.6074,2589.9554,2519.0001,2517.7412,44.1575,1.7539,14635331.0,41696932.6
97008101.CNI,20250818,2690.7594,2664.196,2720.2273,2645.703,2644.3808,46.3786,1.7539,14635331.48,41696932.569
970082.CNI,20250818,4128.4185,4075.333,4129.5039,4075.333,4058.5085,69.91,1.7226,9674602.0,25989903.1
97008201.CNI,20250818,4503.5204,4445.6117,4504.7044,4445.6117,4427.2585,76.2619,1.7226,9674601.9,25989903.062
970083.CNI,20250818,2964.9489,2838.3608,2989.1842,2824.3998,2823.3953,141.5536,5.0136,19733567.1,101967966.216
97008301.CNI,20250818,3003.9527,2875.6992,3028.5067,2861.5546,2860.5369,143.4158,5.0136,19733567.1,101967966.216
970084.CNI,20250818,1395.1609,1346.3566,1405.943,1346.3566,1335.5018,59.6591,4.4672,36215198.0,41076030.4
97008401.CNI,20250818,1434.3166,1384.1425,1445.4012,1384.1425,1372.9831,61.3335,4.4672,36215197.76,41076030.431
970085.CNI,20250818,3475.9998,3310.5833,3555.7262,3254.8397,3283.1378,192.862,5.8743,45314580.0,134100103.6
97008501.CNI,20250818,3618.3029,3446.1144,3701.2932,3388.0888,3417.5454,200.7575,5.8743,45314580.4,134100103.554
971001.CNI,20250818,480.7502,485.6048,487.0861,479.9118,485.7638,-5.0136,-1.0321,3453344.0,2420772.0
971002.CNI,20250818,1347.6292,1342.7821,1354.9756,1323.4088,1338.1441,9.4851,0.7088,3931579.0,1539376.4
971004.CNI,20250818,6284.6016,6167.0886,6303.7453,6145.0044,6114.6151,169.9865,2.78,19555948.0,62255316.3
980001.CNI,20250818,1462.4177,1456.0584,1474.8118,1450.2131,1452.8622,9.5555,0.6577,64729300.0,201187264.5
980001.SZ,20250818,1462.4177,1456.0584,1474.8118,1450.2131,1452.8622,9.5555,0.6577,64729300.0,201187264.5
980002.CNI,20250818,1386.8001,1381.8712,1399.0908,1376.3637,1376.0532,10.7469,0.781,64729300.0,219175374.6
980003.CNI,20250818,2766.654,2758.0774,2792.1564,2750.8965,2754.0543,12.5997,0.4575,133886347.0,319697091.3
980004.CNI,20250818,2450.1173,2444.4697,2473.6508,2438.1779,2435.9723,14.145,0.5807,133886347.0,348281102.8
980006.CNI,20250818,2022.8289,2036.2474,2044.9864,2022.7823,2035.9299,-13.101,-0.6435,10511504.18,24251986.722
98000600.CNI,20250818,2075.7905,2087.8986,2097.7508,2074.3859,2091.8064,-16.0159,-0.7656,10511504.18,22261626.171
98000601.CNI,20250818,3483.3767,3503.6953,3520.2283,3481.0197,3510.253,-26.8763,-0.7657,10511504.18,22261626.171
98000611.CNI,20250818,3394.5021,3417.0197,3431.6846,3394.424,3416.4869,-21.9848,-0.6435,10511504.18,24251986.722
980007.CNI,20250818,3867.8634,3830.441,3899.2217,3822.4567,3817.5428,50.3206,1.3181,63038256.0,171201135.5
980008.CNI,20250818,3399.4633,3369.2591,3428.309,3362.3329,3351.1332,48.3301,1.4422,63038256.0,186508183.8
980009.CNI,20250818,4476.2907,4411.5082,4512.5655,4399.1382,4393.1757,83.115,1.8919,62586730.0,177439315.2
980010.CNI,20250818,3934.207,3880.3655,3967.6171,3869.5924,3856.4416,77.7654,2.0165,62586730.0,193304159.8
980011.CNI,20250818,2091.3918,2089.3925,2107.4407,2085.0312,2084.8967,6.4951,0.3115,41366909.0,80316612.8
980012.CNI,20250818,1838.1254,1837.8323,1852.9225,1834.0145,1830.1717,7.9537,0.4346,41366909.0,87497661.8
980013.CNI,20250818,2241.213,2214.5782,2246.6786,2213.4241,2209.6234,31.5896,1.4296,9086455.0,19963022.6
