ts_code,trade_date,close,open,high,low,pre_close,change,pct_change,vol,amount
931074.CSI,20250820,2188.2112,2166.708,2189.2167,2158.2196,2182.171,6.0402,0.2768,15311914.0,58312560.5
931075.CSI,20250820,2115.9109,2093.3904,2116.9639,2084.5005,2109.5989,6.312,0.2992,15311914.0,58312560.5
931076.CSI,20250820,2021.3118,1998.1485,2022.3949,1989.0048,2014.832,6.4798,0.3216,15311914.0,58312560.5
931077.CSI,20250820,1907.6005,1884.184,1908.6954,1874.9404,1901.0606,6.5399,0.344,15311914.0,58312560.5
931079.CSI,20250820,1368.5758,1330.5759,1368.6112,1309.7076,1355.3556,13.2202,0.9754,38826487.0,139965701.4
931087.CSI,20250820,4338.2564,4228.7381,4338.2856,4190.6132,4271.6446,66.6118,1.5594,35008370.0,165779237.9
931088.CSI,20250820,1303.9163,1287.2995,1304.4392,1283.9392,1289.8611,14.0552,1.0897,115609673.0,219062249.4
931132.CSI,20250820,1594.5631,1584.6166,1594.834,1574.8294,1588.7799,5.7832,0.364,33468416.0,35515208.4
931133.CSI,20250820,8656.7634,8550.2013,8657.1771,8516.7752,8572.1443,84.6191,0.9871,267605224.0,501030146.6
931134.CSI,20250820,6853.3515,6799.367,6857.6178,6770.0511,6824.2973,29.0542,0.4257,288983941.0,549987563.8
931136.CSI,20250820,9338.0957,9144.0603,9338.0957,9079.9485,9174.2114,163.8843,1.7864,17253741.0,61973211.9
931139.CSI,20250820,16260.2749,16115.0395,16262.0512,16037.3401,16157.199,103.0759,0.638,12047787.0,43401587.8
931140.CSI,20250820,11355.3619,11209.9706,11355.857,11138.058,11259.5618,95.8001,0.8508,9355349.0,38300205.3
931141.CSI,20250820,2039.8691,2005.9195,2039.9234,2000.8048,2015.188,24.6811,1.2248,93999559.0,206105014.8
931142.CSI,20250820,1641.5102,1616.9877,1641.7442,1607.9899,1626.8833,14.6269,0.8991,63859576.0,197904069.5
931144.CSI,20250820,1602.2474,1559.0974,1602.2862,1528.2559,1593.9899,8.2575,0.518,20298660.0,108224793.2
931151.CSI,20250820,2339.0154,2333.1075,2342.7533,2293.7139,2321.8471,17.1683,0.7394,26807890.0,43505768.9
931152.CSI,20250820,2112.6611,2093.7065,2112.6791,2067.6741,2105.7807,6.8804,0.3267,11315884.0,40996091.2
931157.CSI,20250820,7472.3919,7400.6801,7474.5221,7385.9771,7406.3686,66.0233,0.8914,50672326.0,54196595.6
931159.CSI,20250820,2949.8176,2880.8312,2949.871,2864.008,2895.3471,54.4705,1.8813,35616091.0,175883926.0
931160.CSI,20250820,10591.2276,10298.4897,10591.2276,10131.8814,10548.0966,43.131,0.4089,23863893.0,102927584.2
931163.CSI,20250820,2021.4493,1991.8659,2021.546,1986.9024,1999.3767,22.0726,1.104,45916889.0,95924128.8
931165.CSI,20250820,7659.2741,7471.7372,7659.3152,7391.0009,7529.5639,129.7102,1.7227,25533664.0,150362163.5
931166.CSI,20250820,4405.7308,4360.2088,4405.7783,4323.9547,4379.7482,25.9826,0.5932,18977942.0,54618241.1
931167.CSI,20250820,6642.5358,6551.5919,6642.5358,6527.6401,6576.9285,65.6073,0.9975,25423669.0,70217115.7
931186.CSI,20250820,6083.4799,5933.3497,6083.778,5883.3216,5955.8054,127.6745,2.1437,44436811.0,146019669.0
931187.CSI,20250820,3797.8453,3720.9478,3797.8692,3692.7002,3744.4223,53.423,1.4267,56134874.0,152744989.0
931228.CSI,20250820,4557.4601,4507.5294,4557.6332,4485.6293,4530.4498,27.0103,0.5962,35008370.0,165779237.9
931230.CSI,20250820,1098.0993,1076.5466,1098.1035,1072.6677,1080.1468,17.9525,1.662,35184587.0,77792139.4
931231.CSI,20250820,1693.1145,1675.5674,1693.2404,1668.2718,1678.8654,14.2491,0.8487,30714019.0,32915325.0
931232.CSI,20250820,5117.27,5012.2101,5117.27,4988.2767,5030.445,86.825,1.726,30631871.0,98288611.2
931233.CSI,20250820,1180.0122,1173.5597,1180.0528,1165.2687,1176.4268,3.5854,0.3048,15445742.0,12210684.9
931234.CSI,20250820,1744.0428,1704.1296,1745.0249,1695.7474,1710.9755,33.0673,1.9327,11069464.0,22621941.0
931235.CSI,20250820,2229.2253,2195.7783,2229.3644,2174.4538,2217.4196,11.8057,0.5324,28751680.0,99855487.2
931238.CSI,20250820,2441.1715,2394.0645,2441.62,2387.2057,2405.367,35.8045,1.4885,15771626.0,22481769.1
931239.CSI,20250820,2380.9336,2362.3842,2388.2921,2351.178,2364.9131,16.0205,0.6774,8458307.0,18675234.2
931243.CSI,20250820,1577.383,1564.0637,1577.5684,1558.9136,1565.9708,11.4122,0.7288,32653470.0,35398898.1
931247.CSI,20250820,1514.9884,1480.9363,1514.9884,1460.9595,1487.7125,27.2759,1.8334,17083212.0,57138899.1
931248.CSI,20250820,792.7613,785.2845,793.1367,783.3473,785.54,7.2213,0.9193,18388538.0,12756261.2
931250.CSI,20250820,1206.7442,1228.2369,1237.0057,1189.3888,1237.4215,-30.6773,-2.4791,10720286.0,19676992.1
931258.CSI,20250820,5236.4654,5154.8723,5237.2656,5130.9045,5200.2259,36.2395,0.6969,65156342.0,120594951.1
931268.CSI,20250820,2078.9187,2052.8415,2079.2807,2044.275,2058.5439,20.3748,0.9898,60013414.0,201174750.6
931271.CSI,20250820,2425.7227,2358.6818,2425.7581,2316.535,2406.1708,19.5519,0.8126,21121070.0,92315787.2
931357.CSI,20250820,3436.7216,3370.7099,3439.5878,3359.9034,3398.5147,38.2069,1.1242,16657564.0,89291988.3
931372.CSI,20250820,2515.6678,2493.4724,2517.1584,2488.8906,2497.9735,17.6943,0.7083,18275398.0,18893122.2
931375.CSI,20250820,15151.3751,14950.2222,15151.8672,14884.6106,14978.4386,172.9365,1.1546,25978742.0,95738737.0
931380.CSI,20250820,2624.9515,2560.2173,2624.9943,2541.4483,2578.6388,46.3127,1.796,27971595.0,127339212.2
931381.CSI,20250820,1973.6047,1946.1473,1974.6549,1941.8425,1950.3728,23.2319,1.1912,54912065.0,117215484.7
931382.CSI,20250820,1432.0234,1413.3046,1432.282,1406.4904,1418.6314,13.392,0.944,78603718.0,227624422.2
931393.CSI,20250820,2652.6635,2611.983,2652.6635,2598.9877,2626.0932,26.5703,1.0118,39876435.0,56904411.5
931395.CSI,20250820,1630.9104,1609.0412,1631.3181,1602.8597,1615.8898,15.0206,0.9296,229127839.0,533135919.1
931402.CSI,20250820,2231.6935,2198.1446,2231.6935,2177.5691,2208.3606,23.3329,1.0566,56108665.0,71381313.9
931403.CSI,20250820,1810.7507,1782.8605,1810.8043,1775.1552,1790.9404,19.8103,1.1061,43803491.0,179964755.3
931404.CSI,20250820,2936.1082,2913.4011,2937.766,2898.0473,2928.266,7.8422,0.2678,9227052.0,68017813.3
931406.CSI,20250820,1622.4044,1580.5868,1622.4482,1558.4281,1609.1763,13.2281,0.822,42826759.0,155750051.0
931409.CSI,20250820,2384.4403,2386.8109,2407.193,2345.5418,2403.6485,-19.2082,-0.7991,14394483.0,44958636.1
931412.CSI,20250820,1733.9423,1708.7768,1733.9423,1693.003,1716.4264,17.5159,1.0205,32793050.0,53218290.6
931440.CSI,20250820,3027.2459,2993.5616,3027.6352,2953.6665,3010.93,16.3159,0.5419,6234409.0,28090173.5
931442.CSI,20250820,11479.2488,11373.7774,11492.4988,11313.6334,11466.1616,13.0872,0.1141,49814895.0,109424934.1
931446.CSI,20250820,3544.3199,3519.2539,3545.8834,3506.9452,3523.4551,20.8648,0.5922,62253875.0,62925247.0
931447.CSI,20250820,2727.3508,2657.1353,2727.378,2646.0273,2667.098,60.2528,2.2591,51484549.0,172059438.8
931454.CSI,20250820,1620.2385,1598.5409,1622.4929,1592.1338,1612.4024,7.8361,0.486,9761642.0,60030572.3
931455.CSI,20250820,1884.8115,1861.2597,1887.7523,1854.419,1878.1848,6.6267,0.3528,9761642.0,55193308.8
931456.CSI,20250820,1254.8767,1251.3164,1256.0344,1233.1703,1251.2409,3.6358,0.2906,10043789.0,17283412.6
931461.CSI,20250820,4852.4829,4691.0941,4852.5019,4652.9049,4732.4137,120.0692,2.5372,43158348.0,164219224.6
931463.CSI,20250820,1160.0611,1144.9124,1160.3425,1140.2583,1147.7581,12.303,1.0719,205587647.0,424486533.3
931465.CSI,20250820,1080.7546,1068.1859,1081.181,1063.4819,1070.6341,10.1205,0.9453,69294236.0,171136286.2
931468.CSI,20250820,33358.0246,32763.2138,33358.0246,32644.3416,32772.7518,585.2728,1.7859,9979826.0,70523108.5
931469.CSI,20250820,2907.7383,2837.4458,2907.954,2799.4171,2897.0716,10.6667,0.3682,30230531.0,107851343.5
931470.CSI,20250820,3064.853,3007.5312,3066.2799,2971.9781,3062.4764,2.3766,0.0776,32108502.0,120124128.4
931476.CSI,20250820,1235.3499,1217.9568,1235.6389,1212.2399,1223.2341,12.1158,0.9905,105881677.0,225472502.4
931477.CSI,20250820,1288.4436,1268.8245,1288.7498,1262.3628,1273.218,15.2256,1.1958,103367095.0,230694149.2
931478.CSI,20250820,813.8102,800.6857,813.8392,792.8846,808.2,5.6102,0.6942,12014212.0,23188535.4
931479.CSI,20250820,1081.5614,1062.8681,1081.5614,1056.1043,1067.2131,14.3483,1.3445,31323134.0,55745989.5
931480.CSI,20250820,835.4445,826.6316,835.4445,818.6647,828.9477,6.4968,0.7837,37652115.0,45997753.6
931481.CSI,20250820,1137.2244,1129.5069,1137.9713,1115.9238,1137.4196,-0.1952,-0.0172,32690977.0,66278549.1
931484.CSI,20250820,1596.4952,1575.6611,1596.5134,1568.3726,1582.1643,14.3309,0.9058,5727655.0,28682429.6
931487.CSI,20250820,1922.2677,1860.7016,1923.3523,1850.772,1881.6855,40.5822,2.1567,17025521.0,112462250.4
931494.CSI,20250820,4193.8972,4045.3283,4194.1224,4016.2721,4079.9284,113.9688,2.7934,40220916.0,135855938.5
931495.CSI,20250820,2919.6595,2843.7281,2919.6913,2826.3812,2864.756,54.9035,1.9165,34677267.0,129964718.0
931521.CSI,20250820,2886.4044,2863.8621,2894.2571,2844.6989,2869.1368,17.2676,0.6018,15385401.0,40692046.0
931522.CSI,20250820,1749.5776,1730.5504,1749.5781,1718.7473,1737.4554,12.1222,0.6977,18179095.0,32474370.9
931523.CSI,20250820,1120.459,1105.242,1124.3456,1098.4622,1109.5008,10.9582,0.9877,12708368.0,26926719.0
931524.CSI,20250820,2541.0503,2494.0635,2543.6752,2482.6261,2517.0018,24.0485,0.9554,47108282.0,157756275.5
931526.CSI,20250820,1216.7551,1196.992,1216.7729,1193.2168,1201.7213,15.0338,1.251,22111281.0,85204477.1
931529.CSI,20250820,1921.1768,1853.5484,1921.5684,1837.9939,1860.7008,60.476,3.2502,40172418.0,120698619.6
931554.CSI,20250820,1743.509,1723.4496,1743.8388,1715.2148,1729.5462,13.9628,0.8073,54250194.0,144055093.9
931559.CSI,20250820,2177.3941,2127.8284,2177.4645,2111.1761,2135.9163,41.4778,1.9419,18601249.0,80473702.2
931573.CSI,20250820,3479.8552,3458.4399,3487.9147,3426.1365,3485.9722,-6.117,-0.1755,27348010.0,75501976.7
931574.CSI,20250820,1816.3062,1803.738,1819.8877,1791.6628,1818.7676,-2.4614,-0.1353,27135349.0,76852302.5
931575.CSI,20250820,4776.4787,4690.1819,4781.2563,4660.2873,4721.9952,54.4835,1.1538,31461052.0,126160009.4
931579.CSI,20250820,7334.4318,7185.4348,7334.5215,7162.7296,7221.1723,113.2595,1.5684,33312452.0,99837497.8
931580.CSI,20250820,807.7957,801.0065,807.8651,794.4907,803.1888,4.6069,0.5736,56769470.0,54711103.3
931581.CSI,20250820,1706.8607,1685.7722,1707.9833,1682.0674,1689.6829,17.1778,1.0166,17295152.0,21104445.3
931582.CSI,20250820,1338.8979,1298.7625,1338.943,1290.9813,1305.6006,33.2973,2.5503,27504988.0,157895405.8
931583.CSI,20250820,1799.1062,1765.6688,1800.8231,1756.5826,1780.9991,18.1071,1.0167,36833848.0,164956665.5
931585.CSI,20250820,824.0538,810.3001,824.7786,804.4822,812.3881,11.6657,1.436,16113579.0,45183744.7
931586.CSI,20250820,7398.6792,7279.2743,7400.2985,7251.3519,7297.7475,100.9317,1.3831,75129520.0,158047302.4
931587.CSI,20250820,20926.2065,20614.5241,20926.2065,20560.2079,20658.2978,267.9087,1.2969,34245322.0,38336833.9
931588.CSI,20250820,35681.1355,35154.4833,35681.1355,35057.7369,35168.2845,512.851,1.4583,42665265.0,46613711.2
931589.CSI,20250820,8224.262,8103.0365,8225.3658,8072.536,8117.1522,107.1098,1.3195,59916902.0,191309805.6
931590.CSI,20250820,25513.0241,25008.0337,25513.2381,24909.5685,25110.5032,402.5209,1.603,32221918.0,85681542.6
931591.CSI,20250820,31103.3265,30593.0455,31103.4906,30415.9987,30705.4767,397.8498,1.2957,29066251.0,74766087.0
931593.CSI,20250820,3044.2195,2974.1373,3044.2276,2940.3502,3014.5046,29.7149,0.9857,25574485.0,148808612.8
931594.CSI,20250820,791.4557,780.4288,791.462,775.5958,780.4483,11.0074,1.4104,16512857.0,46227816.8
931596.CSI,20250820,1665.837,1619.9137,1667.1799,1609.5166,1625.2082,40.6288,2.4999,21020146.0,70538790.3
931598.CSI,20250820,1413.2145,1394.361,1413.5557,1388.4729,1398.4375,14.777,1.0567,246481773.0,538815306.1
931599.CSI,20250820,1702.4114,1670.238,1702.4294,1664.8438,1673.297,29.1144,1.7399,14717768.0,23423624.3
931637.CSI,20250820,1119.0101,1113.3198,1120.0259,1098.8341,1125.1429,-6.1328,-0.5451,20675291.0,45758255.2
931643.CSI,20250820,1502.9945,1465.4529,1503.4457,1451.5969,1481.1264,21.8681,1.4765,13827081.0,114886532.2
931646.CSI,20250820,2035.9652,2005.772,2038.793,2000.8788,2023.5036,12.4616,0.6158,25281228.0,78881982.3
931647.CSI,20250820,6119.6297,6020.2105,6120.4396,5988.7708,6051.3954,68.2343,1.1276,169119713.0,452677772.6
931648.CSI,20250820,1217.466,1197.8526,1217.5921,1193.6,1203.5652,13.9008,1.155,180334989.0,313265692.9
931652.CSI,20250820,2167.3005,2138.1826,2167.3005,2127.5502,2143.0846,24.2159,1.13,7414886.0,17124896.2
931663.CSI,20250820,2180.286,2144.598,2181.2884,2136.4061,2159.937,20.349,0.9421,11432339.0,64295016.9
931672.CSI,20250820,1605.2255,1595.4481,1605.2255,1582.3971,1598.8612,6.3643,0.3981,13857731.0,17642613.3
931687.CSI,20250820,1661.3111,1640.2198,1661.4069,1633.6347,1644.3056,17.0055,1.0342,48625020.0,145885732.4
931695.CSI,20250820,2229.0136,2197.0981,2229.0782,2182.1923,2214.0203,14.9933,0.6772,46202006.0,87650119.4
931696.CSI,20250820,17601.4558,17019.4815,17601.4558,16855.0044,17155.3948,446.061,2.6001,34826300.0,197251687.8
931697.CSI,20250820,8765.2667,8621.753,8765.3312,8603.6952,8637.2736,127.9931,1.4819,26499270.0,80941158.6
931698.CSI,20250820,8373.1167,8316.5384,8373.3619,8219.5007,8353.3185,19.7982,0.237,11692729.0,37804600.9
931718.CSI,20250820,2302.1443,2246.4668,2302.1443,2227.8436,2260.8382,41.3061,1.827,39705024.0,181921711.2
931719.CSI,20250820,2908.3449,2878.3594,2908.3658,2845.1404,2897.3032,11.0417,0.3811,15935344.0,49545551.3
931722.CSI,20250820,1316.3705,1311.4547,1316.5273,1303.6363,1316.225,0.1455,0.0111,10183086.0,9031298.4
931725.CSI,20250820,7939.0937,7813.0833,7939.4199,7774.4401,7859.3976,79.6961,1.014,147684376.0,429828414.5
931733.CSI,20250820,4141.5747,4116.2278,4142.0918,4066.0932,4119.1817,22.393,0.5436,20203118.0,60944313.0
931743.CSI,20250820,3912.6129,3776.0126,3912.8371,3737.0224,3786.4386,126.1743,3.3323,6729351.0,31182365.2
931746.CSI,20250820,3041.3269,3031.6054,3042.2769,2980.2005,3031.7648,9.5621,0.3154,21414138.0,50243940.1
931752.CSI,20250820,2310.2075,2266.839,2310.2075,2258.6624,2270.9183,39.2892,1.7301,25328699.0,39330017.3
931755.CSI,20250820,1674.0713,1658.5237,1674.2393,1648.0065,1661.657,12.4143,0.7471,50442407.0,96015030.1
931772.CSI,20250820,1588.8646,1574.5832,1589.2685,1563.7002,1577.8713,10.9933,0.6967,41993102.0,84986003.5
931775.CSI,20250820,3010.2562,2992.2364,3010.2719,2965.453,3000.3602,9.896,0.3298,47703114.0,28106134.7
931778.CSI,20250820,1418.5884,1401.6081,1418.5884,1398.6323,1402.6591,15.9293,1.1357,13618687.0,15365929.6
931787.CSI,20250820,1510.2993,1537.3521,1548.1971,1488.3979,1548.8518,-38.5525,-2.4891,10658754.0,19683555.2
931788.CSI,20250820,1749.0066,1738.0007,1749.5052,1728.9729,1751.7228,-2.7162,-0.1551,0.0,0.0
931789.CSI,20250820,3459.4462,3451.2845,3470.8192,3415.5375,3462.8862,-3.44,-0.0993,0.0,0.0
931790.CSI,20250820,3976.5116,3893.2742,3976.7189,3874.7106,3937.2549,39.2567,0.9971,0.0,0.0
931791.CSI,20250820,1657.9881,1643.1725,1658.6543,1633.9834,1645.2634,12.7247,0.7734,35016922.0,71679885.2
931792.CSI,20250820,4246.1096,4195.3563,4247.3817,4161.5648,4218.4238,27.6858,0.6563,9609743.0,34725343.9
931793.CSI,20250820,3837.8065,3682.5704,3837.8449,3665.676,3693.9012,143.9053,3.8958,4862296.0,56617495.2
931798.CSI,20250820,1568.4185,1557.8313,1568.5486,1537.8388,1561.0901,7.3284,0.4694,11771456.0,27307325.8
931799.CSI,20250820,1213.9841,1198.7275,1214.3167,1193.923,1201.554,12.4301,1.0345,73070780.0,207029569.7
931802.CSI,20250820,1643.1731,1622.1296,1643.3637,1613.7426,1627.748,15.4251,0.9476,33830966.0,159420171.3
931823.CSI,20250820,1197.0193,1187.9688,1197.4917,1183.2405,1190.2164,6.8029,0.5716,46592326.0,62331270.9
931834.CSI,20250820,1692.62,1673.1178,1692.8589,1662.9979,1675.1037,17.5163,1.0457,24605889.0,57968295.5
931837.CSI,20250820,1268.9835,1255.5709,1269.529,1245.7542,1258.6102,10.3733,0.8242,31613467.0,68274745.5
931840.CSI,20250820,1431.3162,1418.3682,1431.757,1409.3901,1420.1731,11.1431,0.7846,35016922.0,9981889.9
931841.CSI,20250820,3665.6027,3621.3849,3666.7665,3589.8128,3641.2966,24.3061,0.6675,9609743.0,4835729.9
931842.CSI,20250820,3313.1207,3178.7539,3313.1539,3163.2005,3188.5344,124.5863,3.9073,4862296.0,7884354.2
931848.CSI,20250820,3233.784,3205.9345,3235.347,3199.6394,3207.0035,26.7805,0.8351,68431065.0,82647695.7
931852.CSI,20250820,1129.6208,1125.2076,1130.6542,1115.6308,1125.3209,4.2999,0.3821,96537710.0,172778499.6
931865.CSI,20250820,3595.9591,3442.9599,3596.0697,3425.811,3453.8359,142.1232,4.1149,7649032.0,56540051.7
931866.CSI,20250820,1523.8539,1502.0838,1523.9838,1494.1061,1509.3249,14.529,0.9626,15211150.0,35859831.2
931892.CSI,20250820,2707.1603,2656.8573,2735.4673,2655.8026,2675.2984,31.8619,1.191,33607570.0,66285602.4
931897.CSI,20250820,1087.0533,1083.8018,1087.4658,1079.6871,1084.8834,2.1699,0.2,21894648.0,16225218.3
931992.CSI,20250820,1388.812,1389.6811,1395.0712,1365.0011,1397.1992,-8.3872,-0.6003,7965107.0,18124691.5
931994.CSI,20250820,2045.6422,2032.0821,2045.6422,2018.3549,2037.7411,7.9011,0.3877,19265293.0,26993025.4
932000.CSI,20250820,3127.8015,3098.51,3127.8015,3080.8108,3114.6111,13.1904,0.4235,453877686.0,624598300.6
932004.CSI,20250820,1762.6129,1747.2815,1762.8377,1741.2727,1751.3789,11.234,0.6414,175352983.0,222408401.5
932021.CSI,20250820,5363.8453,5321.244,5365.5857,5305.3863,5311.7512,52.0941,0.9807,55282344.0,9285178.5
932022.CSI,20250820,5595.8023,5551.3587,5597.618,5534.8152,5541.4554,54.3469,0.9807,55282344.0,9285178.5
932023.CSI,20250820,5572.0569,5527.8019,5573.8649,5511.3287,5517.9406,54.1163,0.9807,55282344.0,9285178.5
932037.CSI,20250820,1324.4847,1317.8363,1324.9411,1315.2042,1320.3159,4.1688,0.3157,34420076.0,31840066.4
932038.CSI,20250820,1414.7173,1384.4788,1414.7173,1374.6459,1390.6993,24.018,1.727,17010682.0,61280394.4
932039.CSI,20250820,1563.2246,1545.9098,1563.3783,1539.0724,1549.6978,13.5268,0.8729,33384071.0,34136928.0
932042.CSI,20250820,1814.4827,1799.9277,1822.0272,1791.1315,1801.0369,13.4458,0.7466,11839539.0,39529875.3
932046.CSI,20250820,1667.7829,1634.7072,1667.7829,1624.8639,1642.4956,25.2873,1.5396,20195819.0,70963586.5
932049.CSI,20250820,1174.7958,1171.8826,1175.1545,1163.5771,1175.7447,-0.9489,-0.0807,17138130.0,11804285.6
932052.CSI,20250820,1504.8325,1493.2421,1505.0438,1484.2304,1495.3964,9.4361,0.631,28621621.0,48347522.8
932056.CSI,20250820,3578.7407,3565.5211,3579.4952,3540.2932,3575.4426,3.2981,0.0922,73260757.0,83219442.6
932066.CSI,20250820,3325.461,3189.3023,3325.4965,3172.1197,3200.6075,124.8535,3.9009,11908961.0,96823048.9
932068.CSI,20250820,2717.4856,2678.6361,2717.6639,2670.1623,2691.0495,26.4361,0.9824,21791675.0,89622667.4
932069.CSI,20250820,1124.0096,1136.8859,1138.3813,1104.9501,1143.3272,-19.3176,-1.6896,12467706.0,20068901.1
932075.CSI,20250820,9612.7195,9515.8623,9618.5956,9488.6674,9534.1548,78.5647,0.824,63021763.0,83671293.7
932076.CSI,20250820,2957.9153,2950.2308,2957.9153,2919.2562,2962.4134,-4.4981,-0.1518,28969828.0,19030613.8
932077.CSI,20250820,2234.1334,2214.7721,2235.4854,2210.0907,2218.0905,16.0429,0.7233,17404462.0,13299828.9
932078.CSI,20250820,3923.7443,3860.4744,3923.7443,3856.3067,3876.3465,47.3978,1.2227,201548228.0,251570455.5
932079.CSI,20250820,3930.3623,3892.3066,3930.3623,3868.341,3900.0779,30.2844,0.7765,332568441.0,521131911.4
932080.CSI,20250820,5652.7667,5571.5308,5653.004,5551.3827,5590.551,62.2157,1.1129,135512499.0,212137135.3
932081.CSI,20250820,14073.3587,13846.1845,14075.1315,13794.9309,13878.4594,194.8993,1.4043,43229873.0,79985315.9
932082.CSI,20250820,10481.0539,10423.5433,10496.2767,10299.9792,10467.8758,13.1781,0.1259,74833316.0,151175953.2
932083.CSI,20250820,9395.0878,9299.0303,9400.0914,9273.9285,9319.1364,75.9514,0.815,107093719.0,119818177.6
932084.CSI,20250820,7325.8615,7140.384,7325.8701,7086.7964,7195.1474,130.7141,1.8167,209115482.0,556861807.1
932085.CSI,20250820,8587.3621,8439.481,8587.3621,8360.2163,8529.2974,58.0647,0.6808,132282176.0,212830805.0
932086.CSI,20250820,2566.1902,2554.239,2566.9929,2544.1786,2558.0074,8.1828,0.3199,40520454.0,28709183.8
932087.CSI,20250820,958.9442,919.2132,959.3077,913.2871,923.7046,35.2396,3.815,18461390.0,118179379.2
932094.CSI,20250820,991.745,984.5907,991.7505,966.1265,991.7473,-0.0023,-0.0002,39626347.0,98842731.3
932152.CSI,20250820,1387.6075,1372.41,1389.3751,1365.2806,1383.9637,3.6438,0.2633,70063623.0,139530838.3
932153.CSI,20250820,1001.1632,995.7528,1001.3707,990.3978,998.7429,2.4203,0.2423,109412559.0,94641527.8
932216.CSI,20250820,4147.7975,4109.6036,4150.1393,4093.2906,4133.3138,14.4837,0.3504,35454086.0,97718079.4
932217.CSI,20250820,2369.7128,2346.703,2369.733,2322.7785,2355.0034,14.7094,0.6246,9411959.0,31575372.2
932222.CSI,20250820,3369.9631,3338.4037,3369.9631,3319.3341,3355.7513,14.2118,0.4235,453877686.0,624598300.6
932257.CSI,20250820,1241.8067,1227.7416,1241.8067,1223.7727,1231.2002,10.6065,0.8615,56510929.0,81904554.8
932258.CSI,20250820,3952.8795,3909.1371,3952.9772,3888.1093,3929.0147,23.8648,0.6074,35008370.0,23085836.4
932263.CSI,20250820,2799.2867,2770.6272,2799.6458,2731.1574,2803.4065,-4.1198,-0.147,7985226.0,28080716.2
932266.CSI,20250820,1782.4145,1752.158,1783.8051,1746.9832,1765.4549,16.9596,0.9606,30107155.0,57315680.4
932305.CSI,20250820,10863.9937,10764.0748,10865.4459,10734.6801,10781.7443,82.2494,0.7629,12065093.0,13794005.7
932306.CSI,20250820,2039.6862,2000.9347,2039.7021,1993.0655,2007.4727,32.2135,1.6047,65686108.0,202324484.6
932307.CSI,20250820,5532.4401,5539.0426,5548.7052,5465.2326,5539.0426,-6.6025,-0.1192,4519652.0,26494511.2
932308.CSI,20250820,2332.2024,2308.6649,2332.7667,2303.4695,2311.0957,21.1067,0.9133,83501948.0,91678188.1
932315.CSI,20250820,4192.1548,4104.1203,4192.2878,4098.6755,4090.5803,101.5745,2.4831,10552504.0,41973236.0
932335.CSI,20250820,9775.0213,9697.6509,9781.5368,9665.0169,9723.7277,51.2936,0.5275,12951306.0,10033448.5
932357.CSI,20250820,1559.4457,1516.9728,1559.4672,1505.5412,1524.9942,34.4515,2.2591,13408448.0,81069101.8
932359.CSI,20250820,2832.3062,2743.3352,2832.3062,2722.6118,2756.0191,76.2871,2.768,20428086.0,81216873.1
932365.CSI,20250820,4769.8149,4708.3229,4770.3609,4699.5149,4718.5095,51.3054,1.0873,32185720.0,54942959.8
932366.CSI,20250820,3053.372,3022.5724,3054.4939,3011.869,3026.9252,26.4468,0.8737,29409288.0,73337141.8
932367.CSI,20250820,3138.6318,3099.4367,3139.0548,3096.0222,3101.6582,36.9736,1.1921,20824828.0,29672710.8
932368.CSI,20250820,4631.3395,4567.9859,4632.0987,4558.9598,4577.5894,53.7501,1.1742,23126599.0,50145266.0
932419.CSI,20250820,2638.2103,2610.7003,2645.3394,2598.1421,2616.6355,21.5748,0.8245,10339559.0,27972886.7
932420.CSI,20250820,1495.5918,1491.4048,1497.4707,1471.5306,1499.4376,-3.8458,-0.2565,18929434.0,21117492.2
932536.CSI,20250820,2227.0517,2215.7032,2227.1506,2205.6874,2219.3316,7.7201,0.3479,22086337.0,22931644.2
933000.CSI,20250820,7004.7826,6892.9019,7006.3448,6863.0739,6913.8118,90.9708,1.3158,246481773.0,585584474.7
950049.CSI,20250820,1128.3081,1103.473,1128.3232,1096.7582,1104.9966,23.3115,2.1096,12293878.0,37822744.3
950081.CSI,20250820,1677.0603,1649.3809,1677.1461,1645.2765,1652.7221,24.3382,1.4726,148585035.0,290960679.5
950082.CSI,20250820,2674.5572,2625.6664,2674.5572,2616.2222,2629.1999,45.3573,1.7251,32246996.0,42436121.1
950090.CSI,20250820,5878.8731,5809.553,5885.7598,5783.9986,5829.8252,49.0479,0.8413,35342124.0,104731311.3
950092.CSI,20250820,5946.5786,5856.2951,5950.9705,5838.8714,5878.9365,67.6421,1.1506,110972571.0,238616539.5
950092.SH,20250820,5946.5786,5856.2951,5950.9705,5838.8714,5878.9365,67.6421,1.1506,110972571.0,238616539.5
950096.CSI,20250820,1481.0461,1460.0087,1481.0461,1454.5834,1462.7542,18.2919,1.2505,24540626.0,38987480.7
950105.CSI,20250820,1475.8776,1454.794,1476.0149,1441.6387,1459.5529,16.3247,1.1185,34935295.0,37792123.1
950106.CSI,20250820,2250.3662,2226.7427,2250.9494,2207.8675,2238.3949,11.9713,0.5348,25029062.0,49350299.6
950107.CSI,20250820,3269.4682,3208.7825,3269.5244,3190.8636,3219.1221,50.3461,1.564,18997200.0,51354324.7
950125.CSI,20250820,1636.3071,1573.0708,1636.5092,1554.4834,1574.1827,62.1244,3.9465,3543581.0,23040281.7
950125.SH,20250820,1636.3071,1573.0708,1636.5092,1554.4834,1574.1827,62.1244,3.9465,3543581.0,23040281.7
